indice,formulario,entidade,ano,periodo,situacao,secao,campo,valor
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.7 Há possibilidade das *PPL fazerem ligações telefônicas?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.8 O estabelecimento prisional possui acesso à internet?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.9 As *PPL recebem o atestado de pena a cumprir?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.9.1 Periodicidade de disponibilização do atestado de pena a cumprir?,QUANDO SOLICITADO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.10 É garantido às *PPL em prisão provisória o exercício do direito de voto?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.11 As *PPL têm seus documentos pessoais sob custódia da administração do estabelecimento prisional?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,"19.12 A direção do estabelecimento prisional adota providências para expedição de documentos de Identificação dos presos (RG, certidão de nascimento, CPF, retificação de registro civil etc.)?",Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.13 Há iluminação natural nas celas?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.14 Há ventilação natural nas celas?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.15 Total de tempo diário que as *PPL ficam dentro das celas: (Informe valores entre 00:00 e 24:00 horas),20
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.16 Há espaço para o banho de sol?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.16.1 Há rodízio para o banho de sol por ala/pavilhão?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.16.2 Total de tempo diário que as *PPL ficam no banho de sol? (Informe valores entre 00:00 e 24:00 horas),4
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.17 Total de tempo diário de atividades educacionais: (Informe valores entre 00:00 e 24:00 horas),9
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.18 Total de tempo diário de atividades religiosas: (Informe valores entre 00:00 e 24:00 horas),5
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.19 Total de tempo diário de atividades esportivas: (Informe valores entre 00:00 e 24:00 horas),4
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.1.1 Manhã,28
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.1.2 Tarde,28
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.1.3 Noite,20
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.2.1 Manhã,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.2.2 Tarde,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.2.3 Noite,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.2 As escalas de trabalho dos policiais penais e pessoal de segurança são respeitadas?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.3 Há utilização de uniformes por policiais penais e pessoal de segurança?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.9 Existe grupo de intervenção especial à disposição do estabelecimento prisional?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.10 Existem equipamentos eletrônicos para o Controle de Entrada no estabelecimento prisional?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.10.1 Os equipamentos eletrônicos para o Controle de Entrada estão em pleno funcionamento?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.12 O estabelecimento prisional possui sistema de monitoramento por vídeo?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.12.1 O sistema de monitoramento de vídeo está em pleno funcionamento?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,"20.12.3 Classificação da qualidade da imagem (Utilize a escala “1 a 5”, onde “1” é baixíssima qualidade e “5” é alta qualidade)",3
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.13 O estabelecimento prisional possui sistema de backup de imagem?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.13.1 O sistema de backup de imagem está em pleno funcionamento?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,"20.13.2 Tempo total, em nº de dias, do armazenamento das imagens",7
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.13.4 O acesso ao sistema de armazenamento de imagens é franqueado ao membro do Ministério Público?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.13.5 Há previsão de remessa de cópia das imagens ao Ministério Público?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.13.6 O estabelecimento prisional possui gerador de energia e/ou nobreak para manutenção do sistema de armazenamento de imagens?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XXI – ENTREVISTA COM A PESSOA PRIVADA DE LIBERDADE,21.2 Foi relatado o uso de celas escuras como sanção disciplinar?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XXI – ENTREVISTA COM A PESSOA PRIVADA DE LIBERDADE,21.3 Há relatos de suspensão do direito de visita como medida de sanção coletiva?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XXIII – CONSIDERAÇÕES FINAIS,23.1 Foram identificados Pontos Positivos?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XXIII – CONSIDERAÇÕES FINAIS,23.2 Foram identificados Pontos Negativos?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XXIII – CONSIDERAÇÕES FINAIS,"23.3 Durante a visita, houve a necessidade de adotar algum tipo de providência?",NÃO
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO I - IDENTIFICAÇÃO,1.1 Data da visita:,26/03/2024
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO I - IDENTIFICAÇÃO,1.2 Período de referência:,Julho a dezembro do ano anterior (Visita: 1o semestre do ano corrente)
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO I - IDENTIFICAÇÃO,1.3 Unidade do Ministério Público:,Promotoria de Justiça de Jaboticabal/SP
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO I - IDENTIFICAÇÃO,1.4 Juízo responsável pelo estabelecimento:,Vara do Júri e Execuções Criminais de Araraquara/SP
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO II - ADMINISTRAÇÃO,2.1 Nome do responsável pelo estabelecimento:,Douglas Fernando Semenzin Galdino
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO II - ADMINISTRAÇÃO,2.2 Cargo do responsável:,Diretor Técnico III
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO II - ADMINISTRAÇÃO,2.3 Fonte das informações:,"Programa Informatizado ""SIA"" ""GPU"""
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO III - CAPACIDADE E OCUPAÇÃO,3.5.1 Regime Fechado | Masculino,817
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO III - CAPACIDADE E OCUPAÇÃO,3.5.2 Regime Semiaberto | Masculino,30
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO III - CAPACIDADE E OCUPAÇÃO,3.5.3 Regime Aberto | Masculino,0
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO III - CAPACIDADE E OCUPAÇÃO,3.5.4 Prisão Provisória | Masculino,817
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO III - CAPACIDADE E OCUPAÇÃO,3.5.5 Medida de Segurança | Masculino,0
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO III - CAPACIDADE E OCUPAÇÃO,3.6.1 Regime Fechado | Masculino,1245
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO III - CAPACIDADE E OCUPAÇÃO,3.6.2. Regime Semiaberto | Masculino,52
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO III - CAPACIDADE E OCUPAÇÃO,3.6.3 Regime Aberto | Masculino,0
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO III - CAPACIDADE E OCUPAÇÃO,3.6.4 Prisão Provisória | Masculino,0
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO III - CAPACIDADE E OCUPAÇÃO,3.6.5 Medida de Segurança | Masculino,0
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO IV - PERFIL DOS PRESOS E DA POPULAÇÃO,4.1.1 Quantos?,10
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO IV - PERFIL DOS PRESOS E DA POPULAÇÃO,4.2 Data mais antiga de prisão:,22/06/2016
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO IV - PERFIL DOS PRESOS E DA POPULAÇÃO,4.6.1 Quantos?,2
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO VI - ASSISTÊNCIA MATERIAL,6.9 Número de presos por vaso sanitário/latrina:,7
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO IX - INTEGRIDADE FÍSICA DOS PRESOS,9.2 Número de presos vítimas de lesões corporais no semestre de referência:,2
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO XII - TRABALHO,12.9 Trabalho Interno,Sim
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO XII - TRABALHO,12.9.1 Total de homens trabalhando:,380
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO XII - TRABALHO,12.10 Trabalho Externo,Sim
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO XII - TRABALHO,12.10.1 Total de homens trabalhando:,10
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO XII - TRABALHO,12.11 Trabalho Remunerado,Sim
2,Formulário de Visita Semestral à Estabelecimentos Prisionais - 1º Sem./2024 a 1º Sem./2024.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2024,SEÇÃO XII - TRABALHO,12.11.1 Total de homens trabalhando:,390
